EventType,Value,FrameNum
frame_time_ms,13.592958,4230
frame_time_ms,13.579011,4231
frame_time_ms,13.393998,4232
frame_time_ms,13.478041,4233
frame_time_ms,13.616026,4234
frame_time_ms,14.090956,4235
frame_time_ms,14.456987,4236
frame_time_ms,13.346970,4237
frame_time_ms,13.565004,4238
frame_time_ms,13.351976,4239
frame_time_ms,13.804018,4240
frame_time_ms,13.429999,4241
frame_time_ms,14.007032,4242
frame_time_ms,13.177037,4243
frame_time_ms,13.427973,4244
frame_time_ms,13.216972,4245
frame_time_ms,13.462008,4246
frame_time_ms,13.370991,4247
frame_time_ms,13.626040,4248
frame_time_ms,13.613998,4249
frame_time_ms,13.402044,4250
frame_time_ms,14.078975,4251
frame_time_ms,13.534964,4252
frame_time_ms,13.787985,4253
frame_time_ms,13.938009,4254
frame_time_ms,13.432980,4255
frame_time_ms,13.300001,4256
frame_time_ms,13.836980,4257
frame_time_ms,13.514042,4258
frame_time_ms,13.436974,4259
frame_time_ms,13.882995,4260
frame_time_ms,13.655006,4261
frame_time_ms,13.564051,4262
frame_time_ms,13.346016,4263
frame_time_ms,13.170958,4264
frame_time_ms,13.175011,4265
frame_time_ms,14.586985,4266
frame_time_ms,13.275027,4267
frame_time_ms,13.287008,4268
frame_time_ms,13.266981,4269
frame_time_ms,13.584018,4270
frame_time_ms,13.983965,4271
frame_time_ms,13.678015,4272
frame_time_ms,13.198972,4273
frame_time_ms,15.615046,4274
frame_time_ms,13.748050,4275
frame_time_ms,14.256001,4276
frame_time_ms,14.940977,4277
frame_time_ms,15.758991,4278
frame_time_ms,14.132977,4279
frame_time_ms,15.154004,4280
frame_time_ms,19.311010,4281
frame_time_ms,18.505991,4282
frame_time_ms,16.912996,4283
frame_time_ms,17.181992,4284
frame_time_ms,19.010008,4285
frame_time_ms,14.283955,4286
frame_time_ms,14.334023,4287
frame_time_ms,16.771019,4288
frame_time_ms,16.551018,4289
frame_time_ms,17.448008,4290
frame_time_ms,19.666016,4291
frame_time_ms,22.213995,4292
frame_time_ms,19.719959,4293
frame_time_ms,19.258022,4294
frame_time_ms,20.868004,4295
frame_time_ms,25.547981,4296
frame_time_ms,18.849014,4297
frame_time_ms,18.822968,4298
frame_time_ms,18.417000,4299
frame_time_ms,19.781054,4300
frame_time_ms,17.396032,4301
frame_time_ms,19.199013,4302
frame_time_ms,19.153000,4303
frame_time_ms,13.375998,4304
frame_time_ms,13.197004,4305
frame_time_ms,13.536036,4306
frame_time_ms,13.123035,4307
frame_time_ms,12.962997,4308
frame_time_ms,12.764036,4309
frame_time_ms,13.357997,4310
frame_time_ms,13.574958,4311
frame_time_ms,13.229012,4312
frame_time_ms,13.077021,4313
frame_time_ms,13.023973,4314
frame_time_ms,13.338984,4315
frame_time_ms,13.546944,4316
frame_time_ms,15.981018,4317
frame_time_ms,13.828993,4318
frame_time_ms,13.464987,4319
frame_time_ms,13.045013,4320
frame_time_ms,12.368977,4321
frame_time_ms,13.227045,4322
frame_time_ms,17.964005,4323
frame_time_ms,23.786009,4324
frame_time_ms,16.521036,4325
frame_time_ms,15.650034,4326
frame_time_ms,16.309977,4327
frame_time_ms,14.966011,4328
frame_time_ms,13.812006,4329
frame_time_ms,15.057981,4330
frame_time_ms,14.272987,4331
frame_time_ms,14.567971,4332
frame_time_ms,15.488982,4333
frame_time_ms,14.532984,4334
frame_time_ms,20.237982,4335
frame_time_ms,14.811993,4336
frame_time_ms,13.430953,4337
frame_time_ms,14.219999,4338
frame_time_ms,14.756023,4339
frame_time_ms,14.680028,4340
frame_time_ms,16.539991,4341
frame_time_ms,16.596973,4342
frame_time_ms,15.251040,4343
frame_time_ms,13.737022,4344
frame_time_ms,13.112963,4345
frame_time_ms,12.542009,4346
frame_time_ms,12.647986,4347
frame_time_ms,14.791965,4348
frame_time_ms,12.423038,4349
frame_time_ms,12.894034,4350
frame_time_ms,18.782021,4351
frame_time_ms,15.552998,4352
frame_time_ms,14.801979,4353
frame_time_ms,15.452027,4354
frame_time_ms,13.781012,4355
frame_time_ms,12.369990,4356
frame_time_ms,13.655006,4357
frame_time_ms,12.987018,4358
frame_time_ms,12.966037,4359
frame_time_ms,14.171004,4360
frame_time_ms,14.936983,4361
frame_time_ms,13.593971,4362
frame_time_ms,13.607025,4363
frame_time_ms,13.451040,4364
frame_time_ms,13.701021,4365
frame_time_ms,14.786959,4366
frame_time_ms,16.299009,4367
frame_time_ms,14.162958,4368
frame_time_ms,14.479995,4369
frame_time_ms,14.846981,4370
frame_time_ms,16.292990,4371
frame_time_ms,16.140997,4372
frame_time_ms,14.184952,4373
frame_time_ms,13.065994,4374
frame_time_ms,12.511015,4375
frame_time_ms,13.967037,4376
frame_time_ms,14.293015,4377
frame_time_ms,13.213992,4378
frame_time_ms,12.682020,4379
frame_time_ms,12.612999,4380
frame_time_ms,12.458981,4381
frame_time_ms,12.826025,4382
frame_time_ms,12.692987,4383
frame_time_ms,12.705982,4384
frame_time_ms,12.529016,4385
frame_time_ms,13.116002,4386
frame_time_ms,12.488008,4387
frame_time_ms,12.933016,4388
frame_time_ms,12.129963,4389
frame_time_ms,12.215018,4390
frame_time_ms,12.268007,4391
frame_time_ms,14.405012,4392
frame_time_ms,21.700977,4393
frame_time_ms,13.849020,4394
frame_time_ms,14.881015,4395
frame_time_ms,13.756990,4396
frame_time_ms,12.965977,4397
frame_time_ms,12.399971,4398
frame_time_ms,12.588024,4399
frame_time_ms,12.887001,4400
frame_time_ms,13.677001,4401
frame_time_ms,12.395978,4402
frame_time_ms,12.832999,4403
frame_time_ms,12.462974,4404
frame_time_ms,12.582005,4405
frame_time_ms,14.564991,4406
frame_time_ms,12.467980,4407
frame_time_ms,12.507975,4408
frame_time_ms,12.511015,4409
frame_time_ms,12.695015,4410
frame_time_ms,12.782991,4411
frame_time_ms,12.988031,4412
frame_time_ms,12.521982,4413
frame_time_ms,13.504982,4414
frame_time_ms,12.660027,4415
frame_time_ms,12.687027,4416
frame_time_ms,12.975037,4417
frame_time_ms,12.663960,4418
frame_time_ms,12.623013,4419
frame_time_ms,13.625979,4420
frame_time_ms,13.086975,4421
frame_time_ms,13.239980,4422
frame_time_ms,12.487947,4423
frame_time_ms,12.513995,4424
frame_time_ms,12.769997,4425
frame_time_ms,12.634039,4426
frame_time_ms,12.525023,4427
frame_time_ms,12.658000,4428
frame_time_ms,12.429953,4429
frame_time_ms,12.969971,4430
frame_time_ms,12.798012,4431
frame_time_ms,12.731016,4432
frame_time_ms,12.988985,4433
frame_time_ms,12.869000,4434
frame_time_ms,12.385964,4435
frame_time_ms,12.669027,4436
frame_time_ms,18.130005,4437
frame_time_ms,12.610971,4438
frame_time_ms,13.539017,4439
frame_time_ms,12.548983,4440
frame_time_ms,12.379050,4441
frame_time_ms,12.394964,4442
frame_time_ms,12.712002,4443
frame_time_ms,12.338996,4444
frame_time_ms,12.809992,4445
frame_time_ms,13.970017,4446
frame_time_ms,14.418006,4447
frame_time_ms,12.821018,4448
frame_time_ms,12.620985,4449
frame_time_ms,12.780010,4450
frame_time_ms,12.757004,4451
frame_time_ms,12.733995,4452
frame_time_ms,12.610018,4453
frame_time_ms,13.339996,4454
frame_time_ms,13.060034,4455
frame_time_ms,15.667021,4456
frame_time_ms,15.776038,4457
frame_time_ms,13.261021,4458
frame_time_ms,12.862026,4459
frame_time_ms,13.350010,4460
frame_time_ms,13.617039,4461
frame_time_ms,12.880981,4462
frame_time_ms,13.526022,4463
frame_time_ms,12.961984,4464
frame_time_ms,12.979984,4465
frame_time_ms,13.046980,4466
frame_time_ms,13.435006,4467
frame_time_ms,14.219999,4468
frame_time_ms,13.871014,4469
frame_time_ms,14.168978,4470
frame_time_ms,14.975012,4471
frame_time_ms,18.042028,4472
frame_time_ms,15.754044,4473
frame_time_ms,16.013027,4474
frame_time_ms,15.096008,4475
frame_time_ms,13.529003,4476
frame_time_ms,15.191019,4477
frame_time_ms,16.571999,4478
frame_time_ms,15.877962,4479
frame_time_ms,13.256014,4480
frame_time_ms,13.007998,4481
frame_time_ms,13.284981,4482
frame_time_ms,15.743971,4483
frame_time_ms,15.142023,4484
frame_time_ms,14.019966,4485
frame_time_ms,14.154016,4486
frame_time_ms,13.929963,4487
frame_time_ms,13.301969,4488
frame_time_ms,13.262987,4489
frame_time_ms,13.886988,4490
frame_time_ms,21.000027,4491
frame_time_ms,15.352964,4492
frame_time_ms,16.692997,4493
frame_time_ms,14.858007,4494
frame_time_ms,13.341009,4495
frame_time_ms,13.621033,4496
frame_time_ms,13.472021,4497
frame_time_ms,13.359011,4498
frame_time_ms,14.406979,4499
frame_time_ms,13.825953,4500
frame_time_ms,13.713002,4501
frame_time_ms,13.191044,4502
frame_time_ms,13.378978,4503
frame_time_ms,13.274014,4504
frame_time_ms,14.505029,4505
frame_time_ms,13.972998,4506
frame_time_ms,16.077042,4507
frame_time_ms,15.013039,4508
frame_time_ms,13.810039,4509
frame_time_ms,13.949037,4510
frame_time_ms,14.347017,4511
frame_time_ms,14.868975,4512
frame_time_ms,14.260054,4513
frame_time_ms,14.701009,4514
frame_time_ms,14.045000,4515
frame_time_ms,13.808966,4516
frame_time_ms,13.342023,4517
frame_time_ms,13.466001,4518
frame_time_ms,14.145970,4519
frame_time_ms,13.660013,4520
frame_time_ms,14.853001,4521
frame_time_ms,13.716995,4522
frame_time_ms,13.486028,4523
frame_time_ms,13.706982,4524
frame_time_ms,13.655006,4525
frame_time_ms,18.404007,4526
frame_time_ms,15.670002,4527
frame_time_ms,14.281988,4528
frame_time_ms,16.158045,4529
frame_time_ms,17.349005,4530
frame_time_ms,14.022053,4531
frame_time_ms,13.650000,4532
frame_time_ms,16.369999,4533
frame_time_ms,13.489008,4534
frame_time_ms,13.646007,4535
frame_time_ms,13.149977,4536
frame_time_ms,14.018000,4537
frame_time_ms,13.503969,4538
frame_time_ms,13.556004,4539
frame_time_ms,13.379038,4540
frame_time_ms,13.320982,4541
frame_time_ms,13.347030,4542
frame_time_ms,14.029026,4543
frame_time_ms,15.834988,4544
frame_time_ms,16.114950,4545
frame_time_ms,16.476036,4546
frame_time_ms,15.547991,4547
frame_time_ms,13.759017,4548
frame_time_ms,13.588011,4549
frame_time_ms,13.285995,4550
frame_time_ms,13.867021,4551
frame_time_ms,14.835954,4552
frame_time_ms,13.922989,4553
frame_time_ms,13.239980,4554
frame_time_ms,13.592005,4555
frame_time_ms,13.275027,4556
frame_time_ms,13.561010,4557
frame_time_ms,15.078009,4558
frame_time_ms,14.316023,4559
frame_time_ms,14.429033,4560
frame_time_ms,13.216019,4561
frame_time_ms,14.421999,4562
frame_time_ms,13.473988,4563
frame_time_ms,13.469040,4564
frame_time_ms,13.559998,4565
frame_time_ms,13.899982,4566
frame_time_ms,13.612986,4567
frame_time_ms,13.562023,4568
frame_time_ms,13.780058,4569
frame_time_ms,13.348997,4570
frame_time_ms,13.481975,4571
frame_time_ms,13.862014,4572
frame_time_ms,13.466954,4573
frame_time_ms,13.327003,4574
frame_time_ms,14.955997,4575
frame_time_ms,13.189018,4576
frame_time_ms,14.264048,4577
frame_time_ms,13.346970,4578
frame_time_ms,13.267994,4579
frame_time_ms,13.437986,4580
frame_time_ms,17.300011,4581
frame_time_ms,14.014006,4582
frame_time_ms,13.882041,4583
frame_time_ms,13.297022,4584
frame_time_ms,13.288975,4585
frame_time_ms,13.104975,4586
frame_time_ms,13.064981,4587
frame_time_ms,13.454020,4588
frame_time_ms,13.723969,4589
frame_time_ms,14.896035,4590
frame_time_ms,13.875008,4591
frame_time_ms,13.662994,4592
frame_time_ms,13.387024,4593
frame_time_ms,13.442993,4594
frame_time_ms,14.214993,4595
frame_time_ms,13.434052,4596
frame_time_ms,12.841999,4597
frame_time_ms,13.094961,4598
frame_time_ms,13.773977,4599
frame_time_ms,15.316963,4600
frame_time_ms,17.158031,4601
frame_time_ms,14.242947,4602
frame_time_ms,13.619005,4603
frame_time_ms,13.182044,4604
frame_time_ms,13.130009,4605
frame_time_ms,15.300035,4606
frame_time_ms,14.198006,4607
frame_time_ms,13.041019,4608
frame_time_ms,13.607025,4609
frame_time_ms,13.418972,4610
frame_time_ms,13.792038,4611
frame_time_ms,13.184965,4612
frame_time_ms,13.553023,4613
frame_time_ms,13.637007,4614
frame_time_ms,13.490974,4615
frame_time_ms,13.349951,4616
frame_time_ms,13.207972,4617
frame_time_ms,14.045000,4618
frame_time_ms,14.575005,4619
frame_time_ms,13.238966,4620
frame_time_ms,13.474047,4621
frame_time_ms,14.410019,4622
frame_time_ms,13.354004,4623
frame_time_ms,14.230967,4624
frame_time_ms,13.323963,4625
frame_time_ms,13.480007,4626
frame_time_ms,13.677001,4627
frame_time_ms,13.818979,4628
frame_time_ms,13.293982,4629
frame_time_ms,13.330042,4630
frame_time_ms,14.356017,4631
frame_time_ms,14.005005,4632
frame_time_ms,13.544024,4633
frame_time_ms,15.130997,4634
frame_time_ms,13.439953,4635
frame_time_ms,14.415026,4636
frame_time_ms,13.934016,4637
frame_time_ms,13.328970,4638
frame_time_ms,13.230980,4639
frame_time_ms,13.873995,4640
frame_time_ms,14.366984,4641
frame_time_ms,13.698042,4642
frame_time_ms,13.635993,4643
frame_time_ms,13.294994,4644
frame_time_ms,13.568997,4645
frame_time_ms,14.524996,4646
frame_time_ms,15.590012,4647
frame_time_ms,14.928997,4648
frame_time_ms,13.579011,4649
frame_time_ms,13.499975,4650
frame_time_ms,13.136029,4651
frame_time_ms,13.902008,4652
frame_time_ms,13.265967,4653
frame_time_ms,13.985991,4654
frame_time_ms,13.418972,4655
frame_time_ms,14.378012,4656
frame_time_ms,13.766050,4657
frame_time_ms,13.669014,4658
frame_time_ms,13.815999,4659
frame_time_ms,13.755978,4660
frame_time_ms,14.214039,4661
frame_time_ms,13.391018,4662
frame_time_ms,13.740004,4663
frame_time_ms,13.495981,4664
frame_time_ms,13.397991,4665
frame_time_ms,13.549984,4666
frame_time_ms,13.906002,4667
frame_time_ms,13.527989,4668
frame_time_ms,13.477028,4669
frame_time_ms,13.536989,4670
frame_time_ms,13.572990,4671
frame_time_ms,13.767004,4672
frame_time_ms,13.603985,4673
frame_time_ms,14.064014,4674
frame_time_ms,13.693035,4675
frame_time_ms,13.677955,4676
frame_time_ms,13.637007,4677
frame_time_ms,13.973951,4678
frame_time_ms,13.879002,4679
frame_time_ms,13.897001,4680
frame_time_ms,14.239967,4681
frame_time_ms,14.343023,4682
frame_time_ms,13.344049,4683
frame_time_ms,13.378024,4684
frame_time_ms,13.417006,4685
frame_time_ms,14.548004,4686
frame_time_ms,16.544998,4687
frame_time_ms,13.939977,4688
frame_time_ms,15.266001,4689
frame_time_ms,15.225053,4690
frame_time_ms,13.449013,4691
frame_time_ms,14.286995,4692
frame_time_ms,15.429020,4693
frame_time_ms,13.918996,4694
frame_time_ms,13.718009,4695
frame_time_ms,13.954997,4696
frame_time_ms,13.564051,4697
frame_time_ms,13.141990,4698
frame_time_ms,13.211012,4699
frame_time_ms,13.527036,4700
frame_time_ms,13.462008,4701
frame_time_ms,13.623953,4702
frame_time_ms,13.879002,4703
frame_time_ms,13.312042,4704
frame_time_ms,13.452948,4705
frame_time_ms,13.495028,4706
frame_time_ms,13.657034,4707
frame_time_ms,13.345003,4708
frame_time_ms,13.570011,4709
frame_time_ms,13.556004,4710
frame_time_ms,13.933956,4711
frame_time_ms,13.602972,4712
frame_time_ms,13.805985,4713
frame_time_ms,13.752996,4714
frame_time_ms,14.447987,4715
frame_time_ms,13.706028,4716
frame_time_ms,13.695955,4717
frame_time_ms,13.579965,4718
frame_time_ms,13.366997,4719
frame_time_ms,13.717055,4720
frame_time_ms,13.634979,4721
frame_time_ms,13.863028,4722
frame_time_ms,13.633013,4723
frame_time_ms,13.530016,4724
frame_time_ms,13.301015,4725
frame_time_ms,13.930977,4726
frame_time_ms,13.571024,4727
frame_time_ms,14.993011,4728
frame_time_ms,13.945997,4729
frame_time_ms,13.524950,4730
frame_time_ms,13.532996,4731
frame_time_ms,13.750017,4732
frame_time_ms,13.677955,4733
frame_time_ms,13.817013,4734
frame_time_ms,13.579011,4735
frame_time_ms,13.360977,4736
frame_time_ms,13.631046,4737
frame_time_ms,13.544977,4738
frame_time_ms,13.348043,4739
frame_time_ms,14.288008,4740
frame_time_ms,14.284968,4741
frame_time_ms,13.812006,4742
frame_time_ms,13.801992,4743
frame_time_ms,13.639032,4744
frame_time_ms,13.520002,4745
frame_time_ms,13.638020,4746
frame_time_ms,13.888001,4747
frame_time_ms,13.518990,4748
frame_time_ms,13.804018,4749
frame_time_ms,13.597965,4750
frame_time_ms,13.716995,4751
frame_time_ms,13.353050,4752
frame_time_ms,13.943016,4753
frame_time_ms,13.505995,4754
frame_time_ms,13.738990,4755
frame_time_ms,14.005959,4756
frame_time_ms,13.496995,4757
frame_time_ms,14.001012,4758
frame_time_ms,13.891994,4759
frame_time_ms,14.168024,4760
frame_time_ms,13.411999,4761
frame_time_ms,13.790011,4762
frame_time_ms,13.336002,4763
frame_time_ms,13.733983,4764
frame_time_ms,14.033020,4765
frame_time_ms,14.485002,4766
frame_time_ms,13.616026,4767
frame_time_ms,13.595999,4768
frame_time_ms,13.365984,4769
frame_time_ms,13.862014,4770
frame_time_ms,14.542997,4771
frame_time_ms,14.233053,4772
frame_time_ms,13.947010,4773
frame_time_ms,13.602018,4774
frame_time_ms,13.381958,4775
frame_time_ms,14.101982,4776
frame_time_ms,13.826013,4777
frame_time_ms,13.508976,4778
frame_time_ms,13.972998,4779
frame_time_ms,13.611019,4780
frame_time_ms,13.472975,4781
frame_time_ms,13.599992,4782
frame_time_ms,13.475000,4783
frame_time_ms,13.926983,4784
frame_time_ms,13.786972,4785
frame_time_ms,14.443994,4786
frame_time_ms,13.554037,4787
frame_time_ms,13.575018,4788
frame_time_ms,13.451994,4789
frame_time_ms,13.500988,4790
frame_time_ms,13.620019,4791
frame_time_ms,13.683975,4792
frame_time_ms,13.459026,4793
frame_time_ms,13.346970,4794
frame_time_ms,13.417006,4795
frame_time_ms,13.675987,4796
frame_time_ms,13.333023,4797
frame_time_ms,13.400972,4798
frame_time_ms,13.246954,4799
frame_time_ms,13.361036,4800
frame_time_ms,13.845980,4801
frame_time_ms,13.337016,4802
frame_time_ms,13.036013,4803
frame_time_ms,13.701975,4804
frame_time_ms,12.937010,4805
frame_time_ms,13.651013,4806
frame_time_ms,12.876987,4807
frame_time_ms,13.276995,4808
frame_time_ms,13.461054,4809
frame_time_ms,13.840019,4810
frame_time_ms,13.007998,4811
frame_time_ms,13.127983,4812
frame_time_ms,13.052999,4813
frame_time_ms,12.820005,4814
frame_time_ms,13.252020,4815
frame_time_ms,13.657988,4816
frame_time_ms,12.853980,4817
frame_time_ms,12.754023,4818
frame_time_ms,12.875975,4819
frame_time_ms,13.087034,4820
frame_time_ms,13.179005,4821
frame_time_ms,12.751997,4822
frame_time_ms,13.352990,4823
frame_time_ms,13.363004,4824
frame_time_ms,13.285995,4825
frame_time_ms,12.745976,4826
frame_time_ms,13.078033,4827
frame_time_ms,12.780010,4828
frame_time_ms,13.410986,4829
frame_time_ms,14.963031,4830
frame_time_ms,13.876020,4831
frame_time_ms,13.777018,4832
frame_time_ms,13.468981,4833
frame_time_ms,12.771010,4834
frame_time_ms,12.585998,4835
frame_time_ms,14.617979,4836
frame_time_ms,13.569951,4837
frame_time_ms,13.099968,4838
frame_time_ms,12.588978,4839
frame_time_ms,12.747049,4840
frame_time_ms,12.793005,4841
frame_time_ms,12.855053,4842
frame_time_ms,12.777031,4843
frame_time_ms,12.502014,4844
frame_time_ms,12.861013,4845
frame_time_ms,13.324022,4846
frame_time_ms,12.835026,4847
frame_time_ms,12.549996,4848
frame_time_ms,13.004959,4849
frame_time_ms,13.034046,4850
frame_time_ms,13.068020,4851
frame_time_ms,12.771010,4852
frame_time_ms,13.348043,4853
frame_time_ms,12.812018,4854
frame_time_ms,12.528002,4855
frame_time_ms,12.502968,4856
frame_time_ms,12.826025,4857
frame_time_ms,12.373030,4858
frame_time_ms,12.611985,4859
frame_time_ms,12.373030,4860
frame_time_ms,12.511015,4861
frame_time_ms,13.058960,4862
frame_time_ms,12.315035,4863
frame_time_ms,12.621999,4864
frame_time_ms,13.056993,4865
frame_time_ms,12.652040,4866
frame_time_ms,12.486040,4867
frame_time_ms,12.255013,4868
frame_time_ms,12.425005,4869
frame_time_ms,12.510956,4870
frame_time_ms,12.619972,4871
frame_time_ms,12.634039,4872
frame_time_ms,12.378990,4873
frame_time_ms,12.260973,4874
frame_time_ms,12.723028,4875
frame_time_ms,12.452006,4876
frame_time_ms,12.474001,4877
frame_time_ms,12.634993,4878
frame_time_ms,12.680948,4879
frame_time_ms,12.247026,4880
frame_time_ms,12.661993,4881
frame_time_ms,12.641012,4882
frame_time_ms,12.299002,4883
frame_time_ms,12.619972,4884
frame_time_ms,12.471020,4885
frame_time_ms,12.247026,4886
frame_time_ms,12.596011,4887
frame_time_ms,12.668014,4888
frame_time_ms,12.901962,4889
frame_time_ms,12.331009,4890
frame_time_ms,12.225986,4891
frame_time_ms,12.584984,4892
frame_time_ms,12.526035,4893
frame_time_ms,12.874007,4894
frame_time_ms,12.373030,4895
frame_time_ms,12.350977,4896
frame_time_ms,12.649000,4897
frame_time_ms,12.211025,4898
frame_time_ms,12.349963,4899
frame_time_ms,12.555003,4900
frame_time_ms,12.694001,4901
frame_time_ms,12.369037,4902
frame_time_ms,12.392044,4903
frame_time_ms,12.498975,4904
frame_time_ms,13.101995,4905
frame_time_ms,14.667034,4906
frame_time_ms,13.287008,4907
frame_time_ms,13.226032,4908
frame_time_ms,12.814045,4909
frame_time_ms,13.252974,4910
frame_time_ms,12.526989,4911
frame_time_ms,12.461006,4912
frame_time_ms,12.383997,4913
frame_time_ms,12.584030,4914
frame_time_ms,12.902021,4915
frame_time_ms,13.357997,4916
frame_time_ms,14.366031,4917
frame_time_ms,13.369024,4918
frame_time_ms,12.533009,4919
frame_time_ms,15.232027,4920
frame_time_ms,12.691021,4921
frame_time_ms,12.594044,4922
frame_time_ms,12.934029,4923
frame_time_ms,12.911022,4924
frame_time_ms,12.930989,4925
frame_time_ms,13.596058,4926
frame_time_ms,12.865007,4927
frame_time_ms,12.445986,4928
frame_time_ms,12.847006,4929
frame_time_ms,13.218999,4930
frame_time_ms,13.105989,4931
frame_time_ms,14.842987,4932
frame_time_ms,13.027012,4933
frame_time_ms,13.203025,4934
frame_time_ms,12.912989,4935
frame_time_ms,13.080955,4936
frame_time_ms,12.951970,4937
frame_time_ms,12.686968,4938
frame_time_ms,12.952030,4939
frame_time_ms,12.971997,4940
frame_time_ms,13.050974,4941
frame_time_ms,13.350010,4942
frame_time_ms,13.144970,4943
frame_time_ms,13.209999,4944
frame_time_ms,13.137997,4945
frame_time_ms,13.348997,4946
frame_time_ms,13.830006,4947
frame_time_ms,13.177991,4948
frame_time_ms,13.413012,4949
frame_time_ms,13.405979,4950
frame_time_ms,13.166964,4951
frame_time_ms,12.944996,4952
frame_time_ms,13.175011,4953
frame_time_ms,13.637007,4954
frame_time_ms,13.262987,4955
frame_time_ms,13.259053,4956
frame_time_ms,13.873041,4957
frame_time_ms,13.149977,4958
frame_time_ms,13.491988,4959
frame_time_ms,13.257980,4960
frame_time_ms,13.335049,4961
frame_time_ms,13.859987,4962
frame_time_ms,13.404012,4963
frame_time_ms,13.428032,4964
frame_time_ms,13.397991,4965
frame_time_ms,13.563037,4966
frame_time_ms,13.695955,4967
frame_time_ms,13.786018,4968
frame_time_ms,13.758003,4969
frame_time_ms,14.111996,4970
frame_time_ms,13.843000,4971
frame_time_ms,14.499008,4972
frame_time_ms,13.739050,4973
frame_time_ms,13.944030,4974
frame_time_ms,13.934016,4975
frame_time_ms,14.262020,4976
frame_time_ms,13.577997,4977
frame_time_ms,14.247000,4978
frame_time_ms,13.692975,4979
frame_time_ms,13.673962,4980
frame_time_ms,14.070988,4981
frame_time_ms,14.087975,4982
frame_time_ms,13.817013,4983
frame_time_ms,13.616980,4984
frame_time_ms,13.828993,4985
frame_time_ms,13.682961,4986
frame_time_ms,14.133989,4987
frame_time_ms,13.980031,4988
frame_time_ms,13.791025,4989
frame_time_ms,13.641000,4990
frame_time_ms,13.987005,4991
frame_time_ms,14.941036,4992
frame_time_ms,13.665020,4993
frame_time_ms,14.185011,4994
frame_time_ms,14.069021,4995
frame_time_ms,13.729990,4996
frame_time_ms,13.938963,4997
frame_time_ms,13.773977,4998
frame_time_ms,14.313042,4999
frame_time_ms,13.815999,5000
frame_time_ms,13.931990,5001
frame_time_ms,14.620007,5002
frame_time_ms,13.480007,5003
frame_time_ms,13.698996,5004
frame_time_ms,13.868988,5005
frame_time_ms,14.426947,5006
frame_time_ms,13.799965,5007
frame_time_ms,13.482988,5008
frame_time_ms,13.763010,5009
frame_time_ms,13.653994,5010
frame_time_ms,13.419032,5011
frame_time_ms,13.433039,5012
frame_time_ms,13.746023,5013
frame_time_ms,13.504028,5014
frame_time_ms,13.637007,5015
frame_time_ms,13.709009,5016
frame_time_ms,13.791025,5017
frame_time_ms,13.378024,5018
frame_time_ms,13.770998,5019
frame_time_ms,13.615012,5020
frame_time_ms,13.373971,5021
frame_time_ms,13.480007,5022
frame_time_ms,13.203979,5023
frame_time_ms,13.442993,5024
frame_time_ms,13.294041,5025
frame_time_ms,13.624012,5026
frame_time_ms,13.410986,5027
frame_time_ms,13.484001,5028
frame_time_ms,13.446987,5029
frame_time_ms,13.421000,5030
frame_time_ms,13.168991,5031
frame_time_ms,14.145970,5032
frame_time_ms,14.326990,5033
frame_time_ms,13.651967,5034
frame_time_ms,13.440013,5035
frame_time_ms,13.218999,5036
frame_time_ms,13.606012,5037
frame_time_ms,13.437033,5038
frame_time_ms,13.327003,5039
frame_time_ms,13.648987,5040
frame_time_ms,13.516008,5041
frame_time_ms,13.489962,5042
frame_time_ms,13.316989,5043
frame_time_ms,13.577997,5044
frame_time_ms,13.720036,5045
frame_time_ms,13.396025,5046
frame_time_ms,14.248013,5047
frame_time_ms,16.560972,5048
frame_time_ms,13.525963,5049
frame_time_ms,14.012993,5050
frame_time_ms,15.208006,5051
frame_time_ms,14.156044,5052
frame_time_ms,13.807953,5053
frame_time_ms,14.856995,5054
frame_time_ms,13.197004,5055
frame_time_ms,13.421000,5056
frame_time_ms,14.631987,5057
frame_time_ms,13.630986,5058
frame_time_ms,13.773024,5059
frame_time_ms,14.109015,5060
frame_time_ms,13.598978,5061
frame_time_ms,13.300955,5062
frame_time_ms,13.257027,5063
frame_time_ms,13.388991,5064
frame_time_ms,13.239980,5065
frame_time_ms,13.374985,5066
frame_time_ms,13.381004,5067
frame_time_ms,13.321042,5068
frame_time_ms,13.679028,5069
frame_time_ms,13.337970,5070
frame_time_ms,13.451994,5071
frame_time_ms,14.029026,5072
frame_time_ms,13.457001,5073
frame_time_ms,13.310015,5074
frame_time_ms,13.402998,5075
frame_time_ms,14.470995,5076
frame_time_ms,13.803005,5077
frame_time_ms,13.581038,5078
frame_time_ms,13.419986,5079
frame_time_ms,13.507009,5080
frame_time_ms,13.362050,5081
frame_time_ms,14.265955,5082
frame_time_ms,14.788032,5083
frame_time_ms,13.583004,5084
frame_time_ms,13.306022,5085
frame_time_ms,13.674021,5086
frame_time_ms,13.408005,5087
frame_time_ms,13.984978,5088
frame_time_ms,13.234019,5089
frame_time_ms,13.584018,5090
frame_time_ms,14.380991,5091
frame_time_ms,13.440013,5092
frame_time_ms,13.449013,5093
frame_time_ms,13.671994,5094
frame_time_ms,13.480961,5095
frame_time_ms,13.499975,5096
frame_time_ms,14.120996,5097
frame_time_ms,13.496041,5098
frame_time_ms,13.343990,5099
frame_time_ms,13.499022,5100
frame_time_ms,13.401985,5101
frame_time_ms,13.583004,5102
frame_time_ms,13.244987,5103
